Year,CBSA,CBSA Name,Race,Indicator,Value,SE
2006,45220,"Tallahassee, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.043018579,0.025612349
2007,45220,"Tallahassee, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.101712644,0.023981681
2008,45220,"Tallahassee, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.107777417,0.025655558
2009,45220,"Tallahassee, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.116871119,0.026515337
2010,45220,"Tallahassee, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.155167937,0.027480617
2011,45220,"Tallahassee, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.115572035,0.028870454
2012,45220,"Tallahassee, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.080658913,0.026342312
2013,45220,"Tallahassee, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.157581985,0.029677926
2014,45220,"Tallahassee, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.091327488,0.026886959
2000,45220,"Tallahassee, FL",Whites and People of Color,"Median Income, Absolute Difference",10761.18945,0
2006,45220,"Tallahassee, FL",Whites and People of Color,"Median Income, Absolute Difference",9358.503906,2867.193115
2007,45220,"Tallahassee, FL",Whites and People of Color,"Median Income, Absolute Difference",12795.71094,2090.341797
2008,45220,"Tallahassee, FL",Whites and People of Color,"Median Income, Absolute Difference",12991.57813,2078.300537
2009,45220,"Tallahassee, FL",Whites and People of Color,"Median Income, Absolute Difference",7415.283203,2720.154297
2010,45220,"Tallahassee, FL",Whites and People of Color,"Median Income, Absolute Difference",11571.95703,2802.779541
2011,45220,"Tallahassee, FL",Whites and People of Color,"Median Income, Absolute Difference",10666.9043,1781.80481
2012,45220,"Tallahassee, FL",Whites and People of Color,"Median Income, Absolute Difference",10489.99219,2975.575928
2013,45220,"Tallahassee, FL",Whites and People of Color,"Median Income, Absolute Difference",10832.2207,2844.200684
2014,45220,"Tallahassee, FL",Whites and People of Color,"Median Income, Absolute Difference",10084.25,3154.983887
2000,45220,"Tallahassee, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.077067077,0
2006,45220,"Tallahassee, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.025450677,0.022491567
2007,45220,"Tallahassee, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.082552612,0.023195906
2008,45220,"Tallahassee, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.064414024,0.033267941
2009,45220,"Tallahassee, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.015489072,0.022009807
2010,45220,"Tallahassee, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.062892616,0.030735748
2011,45220,"Tallahassee, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.064338475,0.030240135
2012,45220,"Tallahassee, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.088098794,0.027429143
2013,45220,"Tallahassee, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.096666574,0.031889413
2014,45220,"Tallahassee, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.121312827,0.028578579
2000,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.079163134,0
2006,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.013670981,0.008799283
2007,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.021312058,0.00934111
2008,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.029669702,0.009551085
2009,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.035293162,0.009480564
2010,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.04464215,0.010062864
2011,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.028738737,0.008696956
2012,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.029957294,0.009205982
2013,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.027623594,0.010111373
2014,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Employment Ratio, Absolute Difference",0.012715042,0.007910435
2000,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Median Income, Absolute Difference",8339.921875,0
2006,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Median Income, Absolute Difference",9358.503906,663.0754395
2007,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Median Income, Absolute Difference",7426.082031,942.0584106
2008,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Median Income, Absolute Difference",5551.957031,772.7346802
2009,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Median Income, Absolute Difference",6542.896484,619.0146484
2010,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Median Income, Absolute Difference",8651.929688,1218.784668
2011,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Median Income, Absolute Difference",8533.523438,1193.484741
2012,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Median Income, Absolute Difference",9347.517578,1149.878296
2013,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Median Income, Absolute Difference",7153.353516,859.3259888
2014,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Median Income, Absolute Difference",9075.824219,1122.696045
2000,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.069618732,0
2006,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.049871683,0.011249487
2007,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.040525764,0.010215796
2008,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.02924037,0.010298695
2009,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.024435103,0.010880941
2010,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.049713716,0.011094414
2011,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.054986671,0.011240113
2012,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.087624028,0.011310088
2013,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.036883876,0.010102361
2014,45300,"Tampa-St. Petersburg-Clearwater, FL",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.05308713,0.009997788
2000,45460,"Terre Haute, IN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.201385677,0
2006,45460,"Terre Haute, IN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.080560863,0.071181908
2007,45460,"Terre Haute, IN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.331738383,0.060110193
2008,45460,"Terre Haute, IN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.117231071,0.07526461
2009,45460,"Terre Haute, IN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.208674997,0.073243961
2010,45460,"Terre Haute, IN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.160820305,0.058330126
2011,45460,"Terre Haute, IN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.155591428,0.074923806
2012,45460,"Terre Haute, IN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.230072528,0.057848394
2013,45460,"Terre Haute, IN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.235497862,0.055629004
2014,45460,"Terre Haute, IN",Whites and People of Color,"Employment Ratio, Absolute Difference",0.266819805,0.049476065
2000,45460,"Terre Haute, IN",Whites and People of Color,"Median Income, Absolute Difference",6456.712891,0
2006,45460,"Terre Haute, IN",Whites and People of Color,"Median Income, Absolute Difference",14037.75586,5211.084961
2007,45460,"Terre Haute, IN",Whites and People of Color,"Median Income, Absolute Difference",18850.82813,6763.127441
2008,45460,"Terre Haute, IN",Whites and People of Color,"Median Income, Absolute Difference",9327.289063,4862.36377
2009,45460,"Terre Haute, IN",Whites and People of Color,"Median Income, Absolute Difference",9814.34375,7002.19043
2010,45460,"Terre Haute, IN",Whites and People of Color,"Median Income, Absolute Difference",6488.947266,5083.812988
2011,45460,"Terre Haute, IN",Whites and People of Color,"Median Income, Absolute Difference",15787.01953,6945.855469
2012,45460,"Terre Haute, IN",Whites and People of Color,"Median Income, Absolute Difference",9347.515625,3737.474121
2013,45460,"Terre Haute, IN",Whites and People of Color,"Median Income, Absolute Difference",3065.722656,4631.744141
2014,45460,"Terre Haute, IN",Whites and People of Color,"Median Income, Absolute Difference",11899.41504,4911.607422
2000,45460,"Terre Haute, IN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.03957212,0
2006,45460,"Terre Haute, IN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.169771612,0.097988084
2007,45460,"Terre Haute, IN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.264073372,0.095524378
2008,45460,"Terre Haute, IN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.19953084,0.092455722
2009,45460,"Terre Haute, IN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.175242156,0.092626378
2010,45460,"Terre Haute, IN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.091148764,0.059494704
2011,45460,"Terre Haute, IN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.215505183,0.082302384
2012,45460,"Terre Haute, IN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.104261994,0.075310789
2013,45460,"Terre Haute, IN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.020240963,0.054265562
2014,45460,"Terre Haute, IN",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.206549287,0.065595441
2000,45500,"Texarkana, TX-AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.179000378,0
2006,45500,"Texarkana, TX-AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.113419235,0.038921803
2007,45500,"Texarkana, TX-AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.055815816,0.044768792
2008,45500,"Texarkana, TX-AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.027526796,0.032737505
2009,45500,"Texarkana, TX-AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.08187139,0.037438452
2010,45500,"Texarkana, TX-AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.093138278,0.043650638
2011,45500,"Texarkana, TX-AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.060462832,0.042654362
2012,45500,"Texarkana, TX-AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.14278394,0.037842758
2013,45500,"Texarkana, TX-AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.138139069,0.034147419
2014,45500,"Texarkana, TX-AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.133023381,0.040591273
2000,45500,"Texarkana, TX-AR",Whites and People of Color,"Median Income, Absolute Difference",7801.861328,0
2006,45500,"Texarkana, TX-AR",Whites and People of Color,"Median Income, Absolute Difference",9007.560547,3544.234863
2007,45500,"Texarkana, TX-AR",Whites and People of Color,"Median Income, Absolute Difference",6854.845703,1727.000122
2008,45500,"Texarkana, TX-AR",Whites and People of Color,"Median Income, Absolute Difference",7772.740234,2992.219482
2009,45500,"Texarkana, TX-AR",Whites and People of Color,"Median Income, Absolute Difference",11013.875,3020.439697
2010,45500,"Texarkana, TX-AR",Whites and People of Color,"Median Income, Absolute Difference",7570.439453,2861.569336
